overdue_ratio,avg_delay_days,pending_ratio,payment_frequency,neighbor_avg_risk,centrality_score,stress_velocity,contagion_score,is_stressed
0.02785,2.9295,0.299476,13,21.2523,0.027658,-0.27162600000000003,0.5877961134,0
0.03672,3.0409,0.315685,13,15.6412,0.20552,-0.278965,3.214579424,0
0.314988,10.508,0.688033,7,34.3021,0.460097,-0.373045,15.782293303700001,0
0.072667,1.6955,0.355201,12,18.3384,0.30403,-0.282534,5.575423752000001,1
0.048634,6.6412,0.089887,8,17.9905,0.155623,-0.041253,2.7997355815000002,1
0.112644,16.8483,0.279097,10,26.4196,0.571791,-0.166453,15.1064895036,0
0.111825,5.7942,0.585145,8,28.239,0.401064,-0.47332,11.325646296,0
0.104759,0.9583,0.54967,13,7.7588,0.064684,-0.444911,0.5018702192000001,0
0.091892,19.8705,0.098608,8,33.5938,0.618851,-0.006716,20.789556723800004,0
0.180053,3.498,0.085535,8,18.3549,0.179662,0.09451799999999999,3.2976780438,0
0.217618,8.8304,0.096771,5,36.1202,0.425295,0.12084700000000001,15.361740458999998,0
0.135197,3.3561,0.081541,13,31.7975,0.063356,0.05365600000000001,2.01456241,0
0.32677,13.7835,0.634472,1,63.8214,0.528266,-0.30770200000000003,33.7146756924,1
0.936955,52.4973,0.954476,2,91.0852,0.86136,-0.01752100000000001,78.45714787200001,1
0.03226,6.2927,0.211296,12,8.268,0.24288,-0.17903600000000003,2.0081318400000003,0
0.314988,10.508,0.688033,7,34.3021,0.460097,-0.373045,15.782293303700001,0
0.173576,31.5749,0.748048,5,29.5383,0.456387,-0.5744720000000001,13.480896122099999,0
0.038316,6.4398,0.130507,10,18.3068,0.82818,-0.09219100000000001,15.161325624,0
0.042031,7.9491,0.072381,8,24.1659,0.171516,-0.030350000000000002,4.1448385044,0
0.085135,2.1746,0.13655,11,21.7956,0.620952,-0.051415,13.5340214112,0
0.262055,17.0412,0.255653,10,25.4341,0.148531,0.006401999999999963,3.7777523071,0
0.044587,1.1277,0.174981,12,13.2979,0.201865,-0.130394,2.6843805835,0
0.163593,4.7326,0.154907,12,19.2062,0.25381,0.008686,4.874725622,0
0.889444,51.5891,0.672596,0,66.6175,0.344937,0.21684800000000004,22.978840597500003,1
0.001221,0.0,0.162052,9,27.9898,0.310334,-0.160831,8.6861865932,0
0.901435,74.5983,0.868494,2,88.1594,0.559542,0.032941,49.3288869948,1
0.537705,39.8891,0.517249,0,84.8342,0.501107,0.02045600000000003,42.511011459399995,0
0.056623,5.1158,0.259191,14,13.9488,0.395919,-0.202568,5.5225949472,1
0.360171,10.4997,0.172948,10,23.8678,0.137137,0.18722300000000003,3.2731584886,0
0.111499,2.6214,0.182353,8,17.1648,0.239528,-0.07085399999999999,4.1114502144,0
0.423658,11.946,0.322279,6,14.315,0.399617,0.101379,5.720517355,0
0.158759,4.1413,0.335151,8,31.7233,0.427198,-0.17639199999999997,13.5521303134,0
0.360171,10.4997,0.172948,10,23.8678,0.137137,0.18722300000000003,3.2731584886,0
0.007713,1.8913,0.414617,9,0.0,0.060587,-0.406904,0.0,0
0.101256,0.459,0.036229,13,24.6318,0.454754,0.065027,11.2014095772,0
0.149851,3.8873,0.286978,12,29.4434,0.421087,-0.137127,12.3982329758,0
0.080168,4.1733,0.337987,9,10.234,0.207528,-0.25781899999999996,2.123841552,0
0.165044,10.6736,0.234024,12,11.7349,0.379393,-0.06898000000000001,4.4521389157,0
0.282902,7.566,0.193149,7,33.7851,0.219999,0.089753,7.4326882149,1
0.013835,2.2641,0.398366,11,21.0943,0.449277,-0.384531,9.4771838211,0
0.53531,20.2392,0.179091,7,28.1887,0.242227,0.35621899999999995,6.8280642349,1
0.329187,11.5676,0.393396,5,30.5596,0.66322,-0.06420900000000002,20.267737912,0
0.199344,5.278,0.197218,13,25.0192,0.103727,0.002125999999999989,2.5951665584000003,0
0.178104,4.9966,0.49834,11,0.0,0.049945,-0.32023599999999997,0.0,0
0.032602,7.3861,0.173888,12,31.9426,0.347381,-0.141286,11.096252330599999,0
0.45773,33.6544,0.77608,2,40.469,0.798969,-0.31834999999999997,32.333476461000004,1
0.044587,1.1277,0.174981,12,13.2979,0.201865,-0.130394,2.6843805835,0
0.105627,8.7729,0.372609,9,22.8396,0.36219,-0.26698200000000005,8.272274724,0
0.198205,5.5657,0.054113,9,24.435,0.400471,0.144092,9.785508885,0
0.0,4.1037,0.036415,13,7.1084,0.363516,-0.036415,2.5840171344,0
0.100821,9.8426,0.394379,9,22.6086,0.266067,-0.293558,6.0154023762,0
0.232133,7.5373,0.172277,8,18.7172,0.127877,0.05985599999999999,2.3934993843999997,0
0.076078,5.2136,0.175635,10,14.4691,0.098378,-0.099557,1.4234411197999999,0
0.06365,1.4715,0.070288,13,16.3342,0.313157,-0.006638000000000005,5.1151690694,0
0.181748,4.6002,0.160858,12,22.3048,0.229131,0.020889999999999992,5.1107211288,0
0.057773,11.0638,0.059466,14,7.8461,0.433145,-0.001693,3.3984989844999998,0
0.134624,32.5022,0.18718,7,28.3471,0.118417,-0.05255600000000002,3.3567785407,0
0.056304,0.9616,0.204343,13,23.4811,0.113926,-0.148039,2.6751077986,0
0.428752,14.8927,0.118718,8,36.1207,0.10598,0.31003400000000003,3.828071786,1
0.093227,3.9689,0.077363,13,25.9588,0.247657,0.015864000000000003,6.4288785316,0
0.303899,7.1784,0.178411,14,13.9556,0.595399,0.125488,8.309150284400001,0
0.133291,2.3339,0.065002,10,17.4496,0.417659,0.06828899999999999,7.2879824864,0
0.180053,3.498,0.085535,8,18.3549,0.179662,0.09451799999999999,3.2976780438,0
0.186819,6.2891,0.076115,8,40.7441,0.343381,0.11070400000000001,13.9907498021,0
0.690072,40.0807,0.537746,1,51.8972,0.810002,0.15232600000000007,42.0368357944,0
0.085135,2.1746,0.13655,11,21.7956,0.620952,-0.051415,13.5340214112,0
0.038242,2.9379,0.503592,11,17.0311,0.464892,-0.46535000000000004,7.9176221412,0
0.098593,0.4761,0.325841,8,16.6436,0.269152,-0.227248,4.4796582272,0
0.200357,4.1263,0.184503,12,13.3463,0.126056,0.015854000000000007,1.6823811927999999,0
0.631413,37.5458,0.656992,1,56.6935,0.597087,-0.02557900000000002,33.8509518345,1
0.402077,26.4468,0.40519,7,33.3725,0.42782,-0.003112999999999977,14.27742295,0
0.0,1.6166,0.200182,14,17.6415,0.196954,-0.200182,3.474563991,0
0.10897,5.4263,0.030296,8,23.6568,0.40858,0.078674,9.665695344,0
0.062412,12.597,0.485907,8,24.0415,0.55726,-0.42349499999999995,13.397366289999999,0
0.186819,6.2891,0.076115,8,40.7441,0.343381,0.11070400000000001,13.9907498021,0
0.216666,15.8888,0.07449,9,26.6937,0.232489,0.142176,6.2059916193,0
0.070187,4.8707,0.138321,8,34.3506,0.195988,-0.068134,6.7323053928,0
0.024207,3.0328,0.370269,10,20.853,0.107957,-0.34606200000000004,2.251227321,0
0.032942,5.3381,0.286649,14,30.0837,0.353811,-0.253707,10.6439439807,0
0.360171,10.4997,0.172948,10,23.8678,0.137137,0.18722300000000003,3.2731584886,0
0.059229,7.5677,0.155422,12,19.0999,0.423395,-0.096193,8.086802160500001,0
0.0,1.8104,0.280486,8,29.5428,0.403779,-0.280486,11.9287622412,0
0.141964,11.1703,0.138648,14,22.4088,0.218213,0.0033160000000000134,4.8898914744,0
0.072976,6.5251,0.24319,12,28.7203,0.116504,-0.17021399999999998,3.3460298312,0
0.111143,1.7978,0.315441,14,26.0804,0.117405,-0.20429800000000004,3.061969362,0
0.285715,17.0198,0.258887,6,48.8552,0.647191,0.02682800000000002,31.618645743200002,0
0.625981,53.6166,0.391212,4,70.0791,0.873227,0.234769,61.1949622557,1
0.081632,17.7177,0.281687,5,6.375,0.070305,-0.20005500000000004,0.44819437500000003,1
0.093825,3.1213,0.05542,12,17.6204,0.338589,0.03840500000000001,5.966073615599999,0
0.070236,3.5129,0.045616,12,20.9021,0.310567,0.02462000000000001,6.4915024907,1
0.395501,22.0232,0.704681,2,51.2744,0.882797,-0.30918,45.2648864968,1
0.023828,1.32,0.068337,10,17.1143,0.36019,-0.04450899999999999,6.164399717,1
0.0,1.8673,0.23666,12,12.4479,0.072401,-0.23666,0.9012404078999999,0
0.02271,5.0362,0.487648,12,16.2019,0.431449,-0.464938,6.9902935531,0
0.0,0.0,0.183209,12,17.5677,0.24289,-0.183209,4.267018652999999,0
0.333381,16.0319,0.447958,11,31.8801,0.33626,-0.11457700000000004,10.720002425999999,0
0.471504,14.0134,0.625614,4,50.1462,0.272828,-0.15411000000000002,13.681287453600001,0
0.026831,3.9668,0.29275,12,26.5446,0.215473,-0.265919,5.7196445958,1
0.046831,1.0075,0.335923,13,29.5242,0.137355,-0.289092,4.055296491,0
0.411661,20.6704,0.066956,6,67.8766,0.833981,0.344705,56.60779474459999,0
0.133345,5.6181,0.699232,5,33.6757,0.265829,-0.565887,8.951977655299999,0
0.026685,2.6145,0.097053,11,17.6902,0.317821,-0.070368,5.622317054200001,0
0.656777,51.3846,0.727568,4,80.9289,0.45637,-0.07079099999999994,36.933522093,1
0.677625,32.5559,0.486669,3,89.154,0.411708,0.19095600000000001,36.705415032,1
0.030609,3.9418,0.346611,14,32.6013,0.559812,-0.316002,18.2505989556,0
0.134583,12.061,0.357333,6,30.8421,0.188245,-0.22275,5.8058711144999995,0
0.105627,8.7729,0.372609,9,22.8396,0.36219,-0.26698200000000005,8.272274724,0
0.085135,2.1746,0.13655,11,21.7956,0.620952,-0.051415,13.5340214112,0
0.043193,2.8027,0.281849,11,34.665,0.232652,-0.238656,8.06488158,0
0.260967,8.7508,0.169245,12,18.0472,0.565987,0.091722,10.2144805864,0
0.067115,4.0832,0.187727,13,5.2555,0.439741,-0.12061200000000001,2.3110588255,0
0.87402,50.4822,0.559379,0,90.3472,0.455253,0.31464100000000006,41.1308338416,1
0.305918,28.7673,0.158185,3,37.3424,0.475767,0.14773300000000003,17.766281620799997,0
0.060764,3.0519,0.160122,9,23.0418,0.022801,-0.09935799999999999,0.5253760818,0
0.173695,3.7116,0.157015,12,20.47,0.244507,0.01668,5.00505829,0
0.030609,3.9418,0.346611,14,32.6013,0.559812,-0.316002,18.2505989556,0
0.003017,2.9474,0.288215,13,8.5764,0.292345,-0.285198,2.507267658,0
0.563413,19.7508,0.195436,11,29.9553,0.347638,0.36797700000000005,10.4136005814,0
0.141075,4.9109,0.211691,14,22.6598,0.322427,-0.07061599999999998,7.306131334600001,0
0.098307,16.9882,0.32099,9,23.4931,0.425485,-0.222683,9.9959616535,1
0.419519,12.0931,0.004371,8,20.2285,0.627784,0.41514799999999996,12.699128644,0
0.401942,11.6685,0.246002,7,15.4417,0.254698,0.15594000000000002,3.9329701066,0
0.645248,16.625,0.415756,10,27.6756,0.171124,0.22949200000000003,4.7359593744,0
0.337629,16.085,0.425775,4,44.6962,0.802288,-0.088146,35.8592249056,0
0.02049,6.7769,0.193226,11,23.5267,0.259111,-0.172736,6.0960267637,1
0.653545,31.0735,0.595036,4,88.4698,0.425989,0.05850900000000003,37.6871616322,1
0.34217,17.0838,0.309716,4,50.4722,0.761484,0.03245399999999998,38.4337727448,0
0.285553,8.1069,0.102729,8,14.8683,0.185112,0.182824,2.7523007496,0
0.398027,26.4031,0.430026,6,53.6469,0.798436,-0.031999,42.833616248400006,0
0.469683,23.8084,0.429423,10,28.7425,0.419716,0.04026000000000002,12.06368713,0
0.032996,4.4423,0.453226,10,22.339,0.181171,-0.42023,4.047178969,1
0.247176,9.2048,0.255149,8,29.9568,0.450929,-0.007973000000000008,13.508389867200002,0
0.00542,0.2675,0.239966,9,31.6883,0.426887,-0.234546,13.5273233221,0
0.252607,8.904,0.37973,8,16.6961,0.220536,-0.12712299999999999,3.6820911096000004,0
0.381398,17.7333,0.24123,8,22.2366,0.33062,0.14016800000000001,7.351864692,0
0.349446,7.4063,0.219142,14,25.2353,0.141376,0.13030399999999998,3.5676657728,0
0.007668,4.3014,0.23121,11,34.2742,0.553773,-0.223542,18.9801265566,0
0.118699,5.2145,0.173075,10,13.6774,0.170089,-0.05437600000000001,2.3263752886,0
0.089349,3.327,0.351489,8,12.1362,0.182894,-0.26214,2.2196381628,1
0.366643,16.3757,0.360144,6,46.7064,0.578344,0.006498999999999977,27.0123662016,1
0.049173,1.671,0.243009,9,23.9481,0.217,-0.193836,5.1967377,1
0.388168,21.292,0.912367,1,57.6938,0.429491,-0.5241990000000001,24.7789678558,0
0.248955,9.4799,0.086678,5,40.6522,0.615236,0.162277,25.0106969192,0
0.075368,1.9156,0.036413,14,22.5634,0.099118,0.038955000000000004,2.2364390812,0
0.125573,2.3749,0.354708,9,33.2004,0.516387,-0.22913500000000003,17.1442549548,0
0.009779,4.8688,0.104064,9,29.9734,0.257114,-0.09428500000000001,7.706580767600001,0
0.00288,4.5031,0.085775,8,33.9947,0.534296,-0.08289500000000001,18.163232231200002,0
0.107449,6.5291,0.020753,12,25.1578,0.319087,0.086696,8.0275269286,0
0.015185,1.5001,0.061005,10,23.1816,0.498612,-0.04582,11.5586239392,0
0.225445,36.4408,0.378006,8,18.9768,0.080216,-0.152561,1.5222429888,1
0.354893,12.3211,0.570104,2,75.6272,0.543462,-0.21521100000000004,41.100509366400004,0
0.504353,60.8467,0.49308,6,47.9657,0.371006,0.011273000000000033,17.7955624942,0
0.399755,15.0946,0.467198,4,53.8525,0.722023,-0.06744299999999998,38.8827436075,1
0.384323,35.7785,0.485264,1,55.4047,0.166724,-0.10094099999999995,9.2372932028,1
0.175205,9.496,0.468038,11,28.6299,0.405913,-0.292833,11.621248598700001,0
0.07607,7.1286,0.270848,14,24.9948,0.169181,-0.19477799999999998,4.2286452588,0
0.200533,9.6943,0.094778,8,17.6153,0.074898,0.10575499999999999,1.3193507394000001,0
0.248473,3.4195,0.154346,11,24.8725,0.136115,0.09412699999999999,3.3855203375,0
0.062228,2.7519,0.092701,9,31.0071,0.208276,-0.030473000000000007,6.4580347596,0
0.441695,20.4196,0.236294,5,47.2783,0.703083,0.205401,33.2405689989,0
0.190039,2.5326,0.086284,9,13.9658,0.39491,0.10375500000000001,5.515234078,0
0.291792,15.9375,0.34132,11,31.8931,0.38799,-0.049528000000000016,12.374203869,0
0.188136,15.3605,0.133399,11,34.0835,0.586657,0.05473700000000001,19.9953238595,0
0.248955,9.4799,0.086678,5,40.6522,0.615236,0.162277,25.0106969192,0
0.017849,12.2119,0.376753,8,26.0378,0.298552,-0.358904,7.7736372656,0
0.20597,5.5863,0.049302,10,15.8119,0.302837,0.15666799999999997,4.7884283603,0
0.0,0.6342,0.449684,9,12.8295,0.282556,-0.449684,3.6250522019999996,0
0.227097,7.1274,0.223406,6,24.2146,0.360403,0.003691,8.7270144838,1
0.392225,26.7609,0.283537,1,50.1805,0.879189,0.108688,44.1181436145,1
0.013123,2.2533,0.011166,12,24.8723,0.464191,0.0019569999999999987,11.5454978093,0
0.173576,31.5749,0.748048,5,29.5383,0.456387,-0.5744720000000001,13.480896122099999,0
0.015295,0.0,0.397758,14,10.248,0.332715,-0.382463,3.4096633199999995,0
0.142313,3.4201,0.337005,10,17.0858,0.375689,-0.194692,6.418947116199999,1
0.599798,48.787,0.721238,4,35.5619,0.311408,-0.12143999999999999,11.074260155200001,1
0.169909,4.6469,0.451489,9,34.6352,0.531869,-0.28157999999999994,18.4213891888,0
0.170611,7.0158,0.188006,11,35.5806,0.547699,-0.017394999999999994,19.4874590394,1
0.156559,9.1655,0.02952,8,49.4402,0.572571,0.127039,28.3080247542,0
0.303229,13.5889,0.335226,7,36.8414,0.144594,-0.031997,5.3270453916000005,0
0.419458,44.8543,0.502432,1,64.7332,0.727413,-0.08297399999999999,47.08777121159999,0
0.085502,8.4685,0.031914,7,29.009,0.392163,0.053588,11.376256467,0
0.080422,8.5586,0.411385,11,15.3583,0.244105,-0.330963,3.7490378215,0
0.57297,31.4595,0.684223,1,70.794,0.313776,-0.11125300000000005,22.213458144,1
0.107539,13.814,0.337746,9,36.9134,0.21331,-0.230207,7.873997354000001,0
0.133291,2.3339,0.065002,10,17.4496,0.417659,0.06828899999999999,7.2879824864,0
0.154594,14.4672,0.231397,5,39.6625,0.273852,-0.07680299999999998,10.86165495,0
0.049336,4.2239,0.235848,11,25.399,0.000592,-0.186512,0.015036208,0
0.0,1.6166,0.200182,14,17.6415,0.196954,-0.200182,3.474563991,0
0.177448,4.2634,0.072272,10,27.283,0.356162,0.10517599999999999,9.717167846,0
0.062228,2.7519,0.092701,9,31.0071,0.208276,-0.030473000000000007,6.4580347596,0
0.000678,8.7129,0.11397,11,24.7153,0.175354,-0.113292,4.3339267162,0
0.335366,22.0221,0.285184,5,51.11,0.47185,0.050182000000000004,24.1162535,1
0.052013,12.3612,0.287104,11,25.8784,0.037614,-0.23509100000000002,0.9733901376,0
0.004615,2.4072,0.153994,11,20.0468,0.613572,-0.14937899999999998,12.3001551696,0
0.0,4.6952,0.192595,9,28.222,0.108071,-0.192595,3.049979762,0
0.04373,5.7177,0.31968,11,12.7241,0.50144,-0.27595000000000003,6.380372704,0
0.271637,17.3509,0.309347,6,41.094,0.140019,-0.037709999999999966,5.753940786,0
0.090477,2.3346,0.444007,8,8.6502,0.207404,-0.35353,1.7940860808,0
0.361013,10.6525,0.194556,9,30.9892,0.293083,0.16645699999999997,9.0824077036,0
0.096478,2.7413,0.088413,10,26.4687,0.128674,0.008064999999999989,3.4058335038000003,0
0.121461,3.3301,0.315323,10,26.915,0.102115,-0.19386200000000003,2.7484252249999996,0
0.099317,10.2874,0.278336,12,24.4262,0.41089,-0.17901899999999998,10.036481318,0
0.433926,16.0245,0.556013,3,47.3863,0.292187,-0.122087,13.845660838099999,0
0.293095,5.6875,0.631782,6,29.3988,0.160442,-0.33868699999999996,4.7168022696000005,0
0.229386,5.3193,0.228923,13,17.8412,0.280968,0.00046300000000001895,5.0128062816000005,0
0.049439,4.5107,0.027147,10,10.1973,0.263447,0.022291999999999996,2.6864480931,0
0.30421,13.7397,0.34446,11,21.2833,0.45374,-0.04025000000000001,9.657084542,0
0.153764,2.7882,0.138316,10,42.0473,0.172677,0.015448000000000017,7.2606016221,0
0.398263,21.6905,0.38764,4,65.8052,0.414725,0.010622999999999994,27.29106157,0
0.235683,6.4931,0.328778,9,32.8563,0.211394,-0.09309500000000001,6.945624682199999,0
0.186099,17.0676,0.357084,11,36.0876,0.211378,-0.17098500000000003,7.628124712800001,0
0.108143,7.7074,0.202238,9,26.2106,0.046571,-0.094095,1.2206538526,0
0.108259,4.9462,0.106602,14,29.7352,0.055932,0.0016569999999999918,1.6631492064,0
0.035577,2.8515,0.179429,12,13.7894,0.235164,-0.143852,3.2427704616,0
0.145648,2.3169,0.160479,13,29.5548,0.233924,-0.01483100000000001,6.913577035199999,1
0.0,0.6342,0.449684,9,12.8295,0.282556,-0.449684,3.6250522019999996,0
0.001427,0.8549,0.323965,14,25.2119,0.452154,-0.322538,11.3996614326,0
0.485321,17.2819,0.368517,5,22.8827,0.34073,0.11680400000000002,7.796822370999999,0
0.282777,16.3341,0.380747,9,37.3782,0.363633,-0.09797,13.5919470006,0
0.299927,11.0035,0.467542,10,27.0645,0.048509,-0.16761500000000001,1.3128718304999998,1
0.076889,4.7602,0.281342,13,30.3572,0.190896,-0.204453,5.7950680512,0
0.018323,1.7045,0.037605,12,8.182,0.452152,-0.019282,3.699507664,0
0.213722,15.5277,0.454179,11,22.7687,0.091986,-0.240457,2.0944016382,0
0.346305,31.0487,0.429847,2,53.3567,0.3723,-0.083542,19.86469941,1
0.908676,60.1735,0.757097,1,97.4013,0.622732,0.15157900000000002,60.6549063516,1
0.003048,5.7448,0.263313,11,12.2703,0.044912,-0.260265,0.5510837136000001,0
0.211173,16.8296,0.310119,11,37.5037,0.619454,-0.09894599999999998,23.231816979799998,0
0.221289,18.4577,0.256329,11,42.4145,0.580183,-0.03503999999999996,24.6081718535,0
0.465757,12.3782,0.587945,6,18.0987,0.557404,-0.12218800000000007,10.088287774800001,0
0.618095,37.6928,0.358512,2,89.37,0.77635,0.25958299999999995,69.3823995,1
0.082308,7.374,0.087102,10,18.2594,0.311374,-0.004793999999999993,5.685502415599999,0
0.0,0.8309,0.385116,13,28.0005,0.335892,-0.385116,9.405143946,0
0.354893,12.3211,0.570104,2,75.6272,0.543462,-0.21521100000000004,41.100509366400004,0
0.075681,9.1668,0.066313,12,25.2772,0.38714,0.009368000000000001,9.785815207999999,0
0.193736,4.3672,0.128855,14,18.5324,0.119214,0.064881,2.2093215336,0
0.012563,9.2853,0.192077,10,12.8808,0.035342,-0.179514,0.4552332336,0
0.283204,8.9257,0.186662,11,23.1597,0.362182,0.09654200000000002,8.388026465400001,0
0.265476,6.5258,0.184298,10,24.7587,0.456196,0.081178,11.2948199052,1
0.078101,4.1194,0.402291,11,46.0581,0.21141,-0.32419,9.737142921,0
0.134583,12.061,0.357333,6,30.8421,0.188245,-0.22275,5.8058711144999995,0
0.927153,67.7295,0.716759,0,78.1838,0.766212,0.21039399999999997,59.9053657656,1
0.391255,19.4122,0.414664,11,38.4743,0.455214,-0.023408999999999958,17.5140400002,0
0.01109,2.3491,0.400153,8,25.1703,0.572113,-0.389063,14.4002558439,0
0.368257,21.1633,0.686324,2,67.5722,0.789328,-0.31806700000000004,53.3366294816,1
0.43335,22.2189,0.1668,9,32.1993,0.419962,0.26655,13.5224824266,0
0.473985,13.0083,0.094743,6,28.0946,0.494081,0.37924199999999997,13.8810080626,0
0.04893,8.0052,0.309751,10,26.5025,0.600932,-0.26082099999999997,15.926200330000002,0
0.105205,7.1123,0.128986,10,18.2852,0.07334,-0.023780999999999983,1.341036568,0
0.412475,20.6052,0.262646,3,64.532,0.801976,0.149829,51.753115232,1
0.129528,7.5679,0.222567,8,28.2028,0.0448,-0.09303899999999998,1.26348544,0
0.0,0.0179,0.048732,12,20.5957,0.735492,-0.048732,15.147972584400001,0
0.235472,10.3402,0.680179,10,30.5306,0.431366,-0.44470699999999996,13.1698627996,1
0.627185,47.9927,0.199385,0,52.0219,0.665789,0.42779999999999996,34.6356087791,1
0.034723,1.5236,0.117622,11,16.1681,0.307357,-0.082899,4.969378711699999,0
0.310928,5.9746,0.118748,10,20.157,0.359164,0.19217999999999996,7.239668748,0
0.192228,7.43,0.29196,9,9.1826,0.174852,-0.09973199999999999,1.6055959752000002,0
0.573138,54.9547,0.434755,4,70.1268,0.782196,0.13838300000000003,54.8529024528,1
0.301277,9.1835,0.104855,11,15.3392,0.230481,0.196422,3.5353941551999997,0
0.049336,4.2239,0.235848,11,25.399,0.000592,-0.186512,0.015036208,0
0.115966,5.8316,0.157398,12,26.4519,0.666886,-0.04143200000000001,17.640401783399998,0
0.071033,4.3253,0.247493,8,22.5429,0.27704,-0.17646,6.245285016,0
0.355826,12.2001,0.302205,8,44.751,0.402148,0.053620999999999974,17.996525148,0
0.071033,4.3253,0.247493,8,22.5429,0.27704,-0.17646,6.245285016,0
0.16011,4.6362,0.564223,9,27.8035,0.368013,-0.40411300000000006,10.2320494455,0
0.056765,3.2537,0.461763,11,17.3973,0.131998,-0.40499799999999997,2.2964088054,0
0.140265,9.4979,0.149329,7,26.9247,0.38197,-0.009063999999999989,10.284427659,0
0.683864,39.4866,0.73842,1,67.4228,0.869232,-0.05455599999999994,58.60605528959999,1
0.324189,7.3016,0.188767,11,23.808,0.24957,0.13542200000000001,5.94176256,0
0.51418,42.1578,0.85092,2,88.1501,0.854864,-0.33674000000000004,75.35634708639999,1
0.298191,12.9162,0.535098,5,39.157,0.144105,-0.23690699999999998,5.642719485,1
0.294144,11.8343,0.328064,5,24.1775,0.122464,-0.033920000000000006,2.96087336,0
0.114843,11.9522,0.27815,9,38.8684,0.236946,-0.163307,9.209711906399999,1
0.0,1.1332,0.17382,12,23.2877,0.312051,-0.17382,7.266950072700001,0
0.139579,6.9088,0.171869,13,34.5902,0.280817,-0.032289999999999985,9.7135161934,0
0.14648,7.0716,0.364468,10,20.8686,0.345112,-0.21798800000000002,7.2020042832,0
0.039297,6.463,0.067973,14,33.7873,0.549325,-0.028676000000000007,18.5602085725,0
0.94809,74.5217,0.764844,2,69.4973,0.542601,0.18324600000000002,37.709304477299995,1
0.054154,4.8088,0.070553,9,23.8944,0.084706,-0.016399000000000004,2.0239990464,0
0.612742,22.2765,0.283498,7,44.7044,0.603207,0.329244,26.966007010800002,0
0.083269,4.9314,0.350195,8,26.6651,0.038092,-0.266926,1.0157269892,0
0.079913,4.5686,0.150588,8,20.5924,0.117363,-0.070675,2.4167858412,0
0.337432,4.9578,0.248284,10,42.2046,0.292997,0.089148,12.3658211862,0
0.329187,11.5676,0.393396,5,30.5596,0.66322,-0.06420900000000002,20.267737912,0
0.123953,9.7087,0.539341,6,13.2481,0.54059,-0.415388,7.161790379000001,1
0.201732,6.4458,0.338444,8,22.2339,0.082701,-0.13671200000000003,1.8387657639,0
0.032142,3.0486,0.311689,14,31.5627,0.076363,-0.279547,2.4102224601,0
0.074426,22.5067,0.656908,8,42.071,0.305688,-0.582482,12.860599848,0
0.136426,9.0904,0.265528,11,31.032,0.077546,-0.129102,2.406407472,0
0.125573,2.3749,0.354708,9,33.2004,0.516387,-0.22913500000000003,17.1442549548,0
0.572101,50.0674,0.778287,4,81.4351,0.536372,-0.20618599999999998,43.6795074572,1
0.145982,8.7886,0.230768,14,19.0129,0.299653,-0.084786,5.6972725237,0
0.198126,14.2474,0.634634,8,37.8236,0.149474,-0.436508,5.6536447864,0
0.21998,9.3224,0.215985,8,21.0883,0.304641,0.0039949999999999986,6.4243608003,0
0.359298,31.9246,0.318869,9,5.1015,0.281974,0.04042899999999999,1.438490361,0
0.338372,6.4008,0.074303,10,27.3018,0.521561,0.264069,14.239554109800002,0
0.038712,3.7311,0.032162,13,18.2274,0.412535,0.00655,7.519440458999999,0
0.123405,7.5366,0.233681,13,20.5855,0.338116,-0.110276,6.960286918,0
0.365099,29.1473,0.316032,5,36.4037,0.730392,0.04906700000000003,26.5889712504,0
0.07725,3.7717,0.153519,9,29.8588,0.38546,-0.07626899999999999,11.509373048,1
0.163858,9.6399,0.307658,5,8.3823,0.098866,-0.14379999999999998,0.8287244718000001,1
0.316091,3.3615,0.00513,14,27.9794,0.389818,0.310961,10.906873749199999,0
0.114717,4.1709,0.092975,8,14.1666,0.268338,0.021741999999999997,3.8014371108000007,0
0.134624,32.5022,0.18718,7,28.3471,0.118417,-0.05255600000000002,3.3567785407,0
0.034166,6.4956,0.073135,14,28.3536,0.538082,-0.038969000000000004,15.256561795199998,0
0.262055,17.0412,0.255653,10,25.4341,0.148531,0.006401999999999963,3.7777523071,0
0.41311,30.6108,0.671832,5,50.5288,0.526374,-0.258722,26.5970465712,0
0.685119,69.7593,0.555561,3,64.3787,0.786022,0.12955800000000006,50.6030745314,1
0.341267,21.0332,0.301455,8,28.8587,0.213397,0.039812000000000014,6.1583600038999995,0
0.141964,11.1703,0.138648,14,22.4088,0.218213,0.0033160000000000134,4.8898914744,0
0.038242,2.9379,0.503592,11,17.0311,0.464892,-0.46535000000000004,7.9176221412,0
0.037766,0.0,0.274982,13,14.1644,0.232985,-0.237216,3.300092734,0
0.398263,21.6905,0.38764,4,65.8052,0.414725,0.010622999999999994,27.29106157,0
0.952249,90.0,0.541224,1,61.4115,0.878568,0.411025,53.954178731999995,1
0.588145,42.5382,0.830184,4,63.4299,0.807973,-0.242039,51.2496465927,1
0.058416,3.2611,0.387142,14,18.5031,0.048076,-0.32872599999999996,0.8895550356,0
0.075068,5.7145,0.26412,8,26.9878,0.161923,-0.18905200000000003,4.369945539400001,0
0.162779,21.4203,0.304712,11,47.4275,0.552472,-0.14193299999999998,26.20236578,0
0.015999,1.7579,0.148209,12,20.7915,0.544463,-0.13221,11.3202024645,0
